row_id,split,cv_fold
24714,test,-1
24715,train,3
24716,train,3
24717,test,-1
24718,train,2
24719,train,1
24720,train,1
24721,train,0
24722,val,-1
24723,train,0
24724,train,2
24725,test,-1
24726,train,4
24727,train,4
24728,test,-1
24729,train,1
24730,test,-1
24731,train,1
24732,train,0
24733,val,-1
24734,train,3
24735,train,2
24736,train,0
24737,train,2
24738,train,2
24739,test,-1
24740,train,3
24741,test,-1
24742,test,-1
24743,val,-1
24744,train,4
24745,train,2
24746,val,-1
24747,train,2
24748,train,2
24749,train,3
24750,val,-1
24751,train,0
24752,train,4
24753,train,4
24754,test,-1
24755,train,4
24756,train,4
24757,train,3
24758,train,3
24759,train,2
24760,train,1
24761,train,0
24762,train,4
24763,train,1
24764,train,2
24765,val,-1
24766,train,1
24767,train,2
24768,train,2
24769,train,3
24770,val,-1
24771,test,-1
24772,test,-1
24773,train,4
24774,test,-1
24775,train,1
24776,train,4
24777,train,0
24778,train,4
24779,train,4
24780,train,4
24781,test,-1
24782,train,2
24783,train,1
24784,train,4
24785,train,1
24786,test,-1
24787,train,0
24788,train,1
24789,train,3
24790,test,-1
24791,train,1
24792,test,-1
24793,train,1
24794,train,2
24795,test,-1
24796,val,-1
24797,test,-1
24798,train,0
24799,train,4
24800,train,4
24801,test,-1
24802,val,-1
24803,train,1
24804,train,3
24805,train,3
24806,train,4
24807,train,2
24808,train,3
24809,train,0
24810,train,4
24811,train,1
24812,train,1
24813,test,-1
24814,train,3
24815,test,-1
24816,val,-1
24817,test,-1
24818,val,-1
24819,train,4
24820,train,4
24821,val,-1
24822,train,0
24823,train,0
24824,val,-1
24825,train,4
24826,train,4
24827,train,3
24828,train,3
24829,train,1
24830,train,1
24831,test,-1
24832,val,-1
24833,val,-1
24834,train,4
24835,train,3
24836,test,-1
24837,train,3
24838,test,-1
24839,train,3
24840,val,-1
24841,train,1
24842,train,0
24843,train,4
24844,train,3
24845,train,1
24846,val,-1
24847,train,4
24848,train,4
24849,train,1
24850,val,-1
24851,val,-1
24852,train,3
24853,train,4
24854,train,3
24855,train,1
24856,val,-1
24857,train,3
24858,test,-1
24859,val,-1
24860,val,-1
24861,train,0
24862,train,0
24863,train,0
24864,train,0
24865,train,1
24866,train,4
24867,test,-1
24868,train,1
24869,test,-1
24870,test,-1
24871,train,1
24872,test,-1
24873,val,-1
24874,train,3
24875,test,-1
24876,val,-1
24877,train,2
24878,train,0
24879,test,-1
24880,train,2
24881,train,3
24882,train,0
24883,train,4
24884,train,4
24885,test,-1
24886,val,-1
24887,train,0
24888,test,-1
24889,train,0
24890,train,0
24891,test,-1
24892,test,-1
24893,val,-1
24894,train,0
24895,train,0
24896,train,1
24897,train,1
24898,train,3
24899,train,2
24900,train,1
24901,test,-1
24902,train,2
24903,train,2
24904,train,1
24905,train,4
24906,train,0
24907,train,0
24908,train,4
24909,train,0
24910,train,2
24911,val,-1
24912,train,3
24913,train,3
24914,train,3
24915,train,2
24916,train,4
24917,train,2
24918,test,-1
24919,train,1
24920,val,-1
24921,val,-1
24922,train,0
24923,val,-1
24924,train,3
24925,train,2
24926,train,4
24927,train,4
24928,train,2
24929,test,-1
24930,train,3
24931,train,1
24932,train,3
24933,train,3
24934,val,-1
24935,test,-1
24936,val,-1
24937,train,1
24938,train,4
24939,train,4
24940,train,4
24941,train,0
24942,train,3
24943,val,-1
24944,val,-1
24945,train,0
24946,train,2
24947,train,3
24948,train,0
24949,train,2
24950,train,4
24951,train,2
24952,test,-1
24953,train,3
24954,test,-1
24955,train,0
24956,train,1
24957,train,4
24958,train,0
24959,train,4
24960,train,0
24961,train,4
24962,train,4
24963,test,-1
24964,train,2
24965,train,0
24966,test,-1
24967,train,4
24968,train,3
24969,test,-1
24970,val,-1
24971,test,-1
24972,test,-1
24973,test,-1
24974,train,0
24975,train,3
24976,train,0
24977,train,0
24978,val,-1
24979,train,3
24980,train,1
24981,train,1
24982,val,-1
24983,train,0
24984,train,1
24985,train,0
24986,val,-1
24987,test,-1
24988,train,1
24989,test,-1
24990,val,-1
24991,train,0
24992,train,3
24993,test,-1
24994,train,4
24995,train,2
24996,val,-1
24997,train,1
24998,train,4
24999,test,-1
25000,val,-1
25001,val,-1
25002,train,2
25003,train,4
25004,train,2
25005,val,-1
25006,train,3
25007,val,-1
25008,train,1
25009,train,4
25010,val,-1
25011,train,2
25012,train,2
25013,test,-1
25014,val,-1
25015,train,1
25016,test,-1
25017,val,-1
25018,train,0
25019,train,4
25020,train,0
25021,test,-1
25022,test,-1
25023,train,3
25024,train,4
25025,test,-1
25026,train,4
25027,train,4
25028,train,4
25029,train,2
25030,train,2
25031,train,2
25032,test,-1
25033,val,-1
25034,val,-1
25035,train,0
25036,val,-1
25037,test,-1
25038,train,1
25039,train,4
25040,train,2
25041,test,-1
25042,train,3
25043,train,2
25044,val,-1
25045,val,-1
25046,train,2
25047,train,3
25048,train,0
25049,train,0
25050,val,-1
25051,val,-1
25052,test,-1
25053,train,0
25054,val,-1
25055,train,0
25056,train,2
25057,train,3
25058,test,-1
25059,train,4
25060,train,3
25061,train,3
25062,test,-1
25063,val,-1
25064,train,4
25065,train,3
25066,train,3
25067,test,-1
25068,val,-1
25069,train,1
25070,train,4
25071,val,-1
25072,train,4
25073,train,4
25074,train,0
25075,train,4
25076,train,1
25077,train,0
25078,test,-1
25079,val,-1
25080,val,-1
25081,train,1
25082,test,-1
25083,test,-1
25084,train,2
25085,test,-1
25086,val,-1
25087,train,1
25088,train,3
25089,train,1
25090,train,4
25091,train,3
25092,train,1
25093,train,3
25094,val,-1
25095,val,-1
25096,train,0
25097,train,0
25098,test,-1
25099,train,0
25100,test,-1
25101,train,2
25102,train,0
25103,test,-1
25104,train,4
25105,val,-1
25106,val,-1
25107,train,3
25108,train,3
25109,val,-1
25110,train,0
25111,train,4
25112,train,0
25113,test,-1
25114,train,3
25115,train,2
25116,test,-1
25117,train,0
25118,train,0
25119,train,4
25120,train,3
25121,train,2
25122,train,3
25123,val,-1
25124,train,3
25125,train,3
25126,train,1
25127,val,-1
25128,train,0
25129,train,3
25130,test,-1
25131,val,-1
25132,val,-1
25133,train,2
25134,train,0
25135,train,3
25136,train,0
25137,train,1
25138,train,2
25139,train,3
25140,train,1
25141,train,0
25142,train,4
25143,test,-1
25144,test,-1
25145,test,-1
25146,val,-1
25147,train,3
25148,train,1
25149,train,4
25150,train,0
25151,train,2
25152,train,4
25153,train,0
25154,train,0
25155,test,-1
25156,train,4
25157,train,4
25158,train,1
25159,train,3
25160,val,-1
25161,train,4
25162,test,-1
25163,train,2
25164,train,2
25165,test,-1
25166,test,-1
25167,train,3
25168,train,3
25169,val,-1
25170,train,0
25171,train,2
25172,train,2
25173,test,-1
25174,train,2
25175,test,-1
25176,train,2
25177,train,1
25178,train,3
25179,train,0
25180,train,3
25181,train,4
25182,train,3
25183,train,1
25184,train,1
25185,train,0
25186,val,-1
25187,train,4
25188,val,-1
25189,train,0
25190,train,1
25191,train,1
25192,train,1
25193,train,1
25194,train,3
25195,train,3
25196,test,-1
25197,val,-1
25198,test,-1
25199,train,0
25200,train,1
25201,train,4
25202,test,-1
25203,train,3
25204,train,1
25205,train,4
25206,train,2
25207,train,3
25208,train,4
25209,test,-1
25210,train,3
25211,test,-1
25212,test,-1
25213,train,0
25214,train,2
25215,train,1
25216,val,-1
25217,train,3
25218,test,-1
25219,val,-1
25220,train,0
25221,train,2
25222,train,3
25223,train,1
25224,val,-1
25225,train,3
25226,train,1
25227,train,2
25228,train,2
25229,train,2
25230,val,-1
25231,test,-1
25232,train,4
25233,val,-1
25234,train,0
25235,train,3
25236,test,-1
25237,train,2
25238,test,-1
25239,train,4
25240,test,-1
25241,val,-1
25242,train,0
25243,test,-1
25244,train,1
25245,val,-1
25246,val,-1
25247,train,4
25248,train,4
25249,test,-1
25250,val,-1
25251,train,1
25252,test,-1
25253,train,2
25254,train,4
25255,train,1
25256,train,4
25257,train,1
25258,test,-1
25259,train,1
25260,train,0
25261,train,1
25262,val,-1
25263,train,1
25264,train,2
25265,train,2
25266,train,0
25267,train,0
25268,test,-1
25269,train,3
25270,train,2
25271,test,-1
25272,train,1
25273,test,-1
25274,val,-1
25275,test,-1
25276,train,1
25277,train,1
25278,val,-1
25279,test,-1
25280,train,1
25281,train,3
25282,train,2
25283,train,0
25284,train,3
25285,test,-1
25286,train,1
25287,train,4
25288,train,2
25289,train,0
25290,train,2
25291,train,0
25292,train,3
25293,train,3
25294,test,-1
25295,train,4
25296,train,0
25297,train,2
25298,train,2
25299,train,2
25300,train,0
25301,test,-1
25302,train,4
25303,val,-1
25304,train,4
25305,train,3
25306,val,-1
25307,train,0
25308,train,1
25309,train,4
25310,train,3
25311,train,1
25312,val,-1
25313,train,0
25314,test,-1
25315,train,2
25316,train,4
25317,train,3
25318,val,-1
25319,train,3
25320,train,2
25321,val,-1
25322,test,-1
25323,val,-1
25324,train,4
25325,val,-1
25326,train,3
25327,train,1
25328,val,-1
25329,train,4
25330,train,3
25331,val,-1
25332,train,0
25333,train,1
25334,test,-1
25335,test,-1
25336,test,-1
25337,val,-1
25338,train,0
25339,train,3
25340,train,0
25341,train,3
25342,train,3
25343,train,0
25344,train,1
25345,train,4
25346,train,1
25347,test,-1
25348,train,0
25349,train,4
25350,train,4
25351,val,-1
25352,train,3
25353,train,1
25354,train,0
25355,train,1
25356,train,4
25357,test,-1
25358,train,3
25359,train,0
25360,train,1
25361,train,1
25362,test,-1
25363,train,2
25364,train,2
25365,train,0
25366,train,2
25367,test,-1
25368,train,4
25369,train,4
25370,train,4
25371,train,1
25372,train,0
25373,train,3
25374,train,0
25375,train,2
25376,train,4
25377,val,-1
25378,train,4
25379,train,4
25380,train,1
25381,test,-1
25382,train,1
25383,train,4
25384,train,2
25385,train,2
25386,test,-1
25387,test,-1
25388,train,4
25389,train,1
25390,train,4
25391,train,1
25392,train,4
25393,val,-1
25394,test,-1
25395,train,0
25396,train,0
25397,train,4
25398,test,-1
25399,train,2
25400,val,-1
25401,test,-1
25402,train,2
25403,val,-1
25404,val,-1
25405,train,2
25406,train,3
25407,train,4
25408,train,3
25409,train,1
25410,train,2
25411,train,1
25412,train,0
25413,test,-1
25414,train,1
25415,train,4
25416,test,-1
25417,train,4
25418,val,-1
25419,train,1
25420,test,-1
25421,val,-1
25422,val,-1
25423,train,2
25424,test,-1
25425,test,-1
25426,train,1
25427,train,2
25428,train,4
25429,train,3
25430,train,1
25431,train,1
25432,test,-1
25433,train,2
25434,val,-1
25435,test,-1
25436,train,1
25437,val,-1
25438,train,4
25439,train,0
25440,train,1
25441,test,-1
25442,val,-1
25443,train,1
25444,train,1
25445,train,2
25446,test,-1
25447,test,-1
25448,val,-1
25449,train,1
25450,train,1
25451,test,-1
25452,train,1
25453,val,-1
25454,train,3
25455,test,-1
25456,train,1
25457,test,-1
25458,train,1
25459,test,-1
25460,train,0
25461,train,3
25462,train,3
25463,train,1
25464,train,3
25465,test,-1
25466,test,-1
25467,test,-1
25468,train,1
25469,train,2
25470,test,-1
25471,val,-1
25472,train,2
25473,train,1
25474,test,-1
25475,train,4
25476,train,1
25477,train,0
25478,val,-1
25479,train,4
25480,train,4
25481,train,0
25482,train,0
25483,train,1
25484,val,-1
25485,train,2
25486,val,-1
25487,test,-1
25488,train,2
25489,test,-1
25490,train,4
25491,test,-1
25492,train,2
25493,test,-1
25494,train,4
25495,train,1
25496,train,1
25497,train,4
25498,train,3
25499,train,0
25500,train,1
25501,train,1
25502,test,-1
25503,train,4
25504,train,1
25505,train,3
25506,train,3
25507,train,1
25508,val,-1
25509,train,4
25510,train,0
25511,train,3
25512,train,3
25513,train,1
25514,train,0
25515,train,1
25516,test,-1
25517,test,-1
25518,train,2
25519,train,0
25520,test,-1
25521,test,-1
25522,train,1
25523,test,-1
25524,train,0
25525,test,-1
25526,train,4
25527,train,4
25528,test,-1
25529,train,3
25530,train,4
25531,train,1
25532,test,-1
25533,train,1
25534,train,1
25535,train,2
25536,test,-1
25537,train,1
25538,train,0
25539,train,3
25540,val,-1
25541,train,1
25542,train,1
25543,test,-1
25544,test,-1
25545,val,-1
25546,train,1
25547,train,1
25548,val,-1
25549,val,-1
25550,train,0
25551,train,2
25552,train,0
25553,train,3
25554,train,1
25555,train,0
25556,val,-1
25557,val,-1
25558,train,4
25559,train,2
25560,train,1
25561,test,-1
25562,train,4
25563,train,1
25564,train,3
25565,test,-1
25566,train,4
25567,train,2
25568,test,-1
25569,train,4
25570,train,4
25571,test,-1
25572,train,0
25573,train,0
25574,train,1
25575,train,2
25576,val,-1
25577,train,2
25578,train,3
25579,train,2
25580,train,3
25581,train,2
25582,train,4
25583,val,-1
25584,train,3
25585,train,3
25586,train,2
25587,test,-1
25588,train,2
25589,test,-1
25590,train,1
25591,val,-1
25592,val,-1
25593,train,2
25594,train,2
25595,train,1
25596,train,2
25597,test,-1
25598,train,4
25599,val,-1
25600,test,-1
25601,train,0
25602,test,-1
25603,train,0
25604,train,4
25605,train,0
25606,train,2
25607,train,2
25608,train,3
25609,train,4
25610,train,4
25611,train,3
25612,train,1
25613,test,-1
25614,train,1
25615,test,-1
25616,train,3
25617,train,0
25618,test,-1
25619,test,-1
25620,train,3
25621,train,1
25622,train,1
25623,train,4
25624,val,-1
25625,train,0
25626,val,-1
25627,train,4
25628,train,0
25629,train,2
25630,test,-1
25631,test,-1
25632,train,4
25633,train,4
25634,val,-1
25635,val,-1
25636,train,3
25637,test,-1
25638,val,-1
25639,train,2
25640,train,3
25641,train,0
25642,train,0
25643,train,1
25644,val,-1
25645,test,-1
25646,train,0
25647,val,-1
25648,train,2
25649,train,3
25650,train,0
25651,test,-1
25652,val,-1
25653,train,4
25654,val,-1
25655,val,-1
25656,train,1
25657,train,4
25658,train,4
25659,train,4
25660,train,4
25661,train,2
25662,train,0
25663,test,-1
25664,train,2
25665,test,-1
25666,train,2
25667,test,-1
25668,train,2
25669,val,-1
25670,test,-1
25671,train,3
25672,val,-1
25673,train,1
25674,train,3
25675,train,4
25676,train,2
25677,train,4
25678,train,0
25679,train,1
25680,train,3
25681,train,1
25682,train,0
25683,train,0
25684,train,2
25685,train,0
25686,train,4
25687,train,2
25688,train,0
25689,train,2
25690,train,4
25691,train,1
25692,train,0
25693,train,0
25694,train,1
25695,train,4
25696,test,-1
25697,train,0
25698,train,3
25699,test,-1
25700,train,1
25701,val,-1
25702,train,2
25703,train,3
25704,train,2
25705,train,3
25706,train,3
25707,train,3
25708,train,0
25709,train,4
25710,train,2
25711,train,0
25712,train,2
25713,train,4
25714,train,2
25715,train,1
25716,train,3
25717,train,2
25718,val,-1
25719,train,3
25720,val,-1
25721,train,1
25722,train,3
25723,train,4
25724,train,3
25725,test,-1
25726,train,0
25727,test,-1
25728,train,3
25729,train,4
25730,val,-1
25731,train,0
25732,val,-1
25733,test,-1
25734,train,4
25735,train,4
25736,train,0
25737,train,0
25738,val,-1
25739,val,-1
25740,test,-1
25741,train,2
25742,train,0
25743,val,-1
25744,train,4
25745,train,2
25746,test,-1
25747,train,2
25748,train,4
25749,train,3
25750,train,1
25751,train,0
25752,train,0
25753,train,1
25754,train,2
25755,train,1
25756,train,0
25757,val,-1
25758,train,2
25759,train,1
25760,train,4
25761,val,-1
25762,test,-1
25763,val,-1
25764,train,4
25765,train,3
25766,train,4
25767,train,0
25768,train,3
25769,train,3
25770,test,-1
25771,train,3
25772,train,2
25773,train,3
25774,train,4
25775,train,4
25776,train,1
25777,train,3
25778,val,-1
25779,train,4
25780,test,-1
25781,train,2
25782,train,4
25783,val,-1
25784,train,0
25785,test,-1
25786,train,0
25787,train,2
25788,test,-1
25789,val,-1
25790,train,3
25791,train,3
25792,val,-1
25793,train,4
25794,train,3
25795,train,3
25796,train,3
25797,train,4
25798,train,0
25799,val,-1
25800,train,1
25801,test,-1
25802,val,-1
25803,test,-1
25804,train,4
25805,train,2
25806,test,-1
25807,train,4
25808,train,3
25809,train,2
25810,train,0
25811,train,3
25812,train,4
25813,test,-1
25814,train,0
25815,train,2
25816,train,0
25817,train,1
25818,train,1
25819,train,0
25820,train,2
25821,train,3
25822,train,2
25823,train,2
25824,val,-1
25825,train,2
25826,train,1
25827,test,-1
25828,train,0
25829,train,0
25830,train,2
25831,val,-1
25832,train,1
25833,train,1
25834,val,-1
25835,train,4
25836,train,1
25837,train,2
25838,val,-1
25839,train,1
25840,val,-1
25841,train,0
25842,val,-1
25843,test,-1
25844,train,1
25845,train,0
25846,train,4
25847,train,2
25848,train,0
25849,train,1
25850,val,-1
25851,train,3
25852,train,1
25853,train,1
25854,train,1
25855,val,-1
25856,train,1
25857,train,4
25858,train,4
25859,train,0
25860,train,3
25861,val,-1
25862,train,0
25863,train,1
25864,train,4
25865,train,2
25866,test,-1
25867,train,3
25868,train,3
25869,train,3
25870,train,2
25871,train,1
25872,train,1
25873,train,2
25874,train,4
25875,train,3
25876,test,-1
25877,val,-1
25878,train,1
25879,train,3
25880,train,3
25881,train,0
25882,train,3
25883,train,4
25884,test,-1
25885,train,0
25886,train,1
25887,train,2
25888,train,1
25889,train,3
25890,train,3
25891,train,2
25892,train,0
25893,train,0
25894,train,0
25895,val,-1
25896,train,0
25897,train,1
25898,train,3
25899,train,4
25900,train,2
25901,test,-1
25902,train,4
25903,train,1
25904,val,-1
25905,train,1
25906,train,4
25907,train,4
25908,test,-1
25909,train,2
25910,train,0
25911,train,2
25912,train,4
25913,test,-1
25914,train,0
25915,test,-1
25916,train,2
25917,test,-1
25918,train,0
25919,train,2
25920,train,4
25921,train,1
25922,val,-1
25923,train,2
25924,train,3
25925,train,2
25926,train,2
25927,train,0
25928,train,3
25929,train,0
25930,test,-1
25931,val,-1
25932,train,0
25933,train,0
25934,train,1
25935,train,2
25936,train,1
25937,train,2
25938,train,3
25939,val,-1
25940,val,-1
25941,train,4
25942,train,1
25943,train,4
25944,train,3
25945,train,1
25946,train,3
25947,train,3
25948,train,3
25949,test,-1
25950,train,4
25951,test,-1
25952,train,2
25953,train,3
25954,train,2
25955,test,-1
25956,train,3
25957,train,4
25958,train,0
25959,train,3
25960,train,3
25961,train,4
25962,test,-1
25963,train,1
25964,val,-1
25965,train,4
25966,train,4
25967,train,1
25968,test,-1
25969,train,2
25970,train,3
25971,train,1
25972,test,-1
25973,train,4
25974,train,3
25975,val,-1
25976,train,2
25977,train,0
25978,test,-1
25979,train,0
25980,test,-1
25981,val,-1
25982,test,-1
25983,train,2
25984,train,3
25985,train,2
25986,train,0
25987,val,-1
25988,val,-1
25989,test,-1
25990,train,3
25991,train,2
25992,train,0
25993,train,2
25994,train,0
25995,val,-1
25996,train,1
25997,test,-1
25998,val,-1
25999,train,3
26000,train,2
26001,train,0
26002,train,0
26003,test,-1
26004,val,-1
26005,train,1
26006,test,-1
26007,train,1
26008,train,4
26009,test,-1
26010,train,0
26011,train,2
26012,val,-1
26013,test,-1
26014,train,2
26015,test,-1
26016,val,-1
26017,train,1
26018,val,-1
26019,train,0
26020,test,-1
26021,val,-1
26022,train,2
26023,train,3
26024,train,2
26025,test,-1
26026,train,1
26027,test,-1
26028,val,-1
26029,train,2
26030,train,2
26031,test,-1
26032,train,4
26033,train,1
26034,train,1
26035,train,3
26036,test,-1
26037,train,0
26038,train,0
26039,train,2
26040,val,-1
26041,train,1
26042,test,-1
26043,train,2
26044,train,2
26045,train,1
26046,train,2
26047,train,4
26048,train,4
26049,train,3
26050,test,-1
26051,train,3
26052,test,-1
26053,test,-1
26054,val,-1
26055,train,1
26056,train,0
26057,train,4
26058,train,1
26059,val,-1
26060,train,1
26061,val,-1
26062,train,3
26063,val,-1
26064,train,1
26065,val,-1
26066,train,2
26067,test,-1
26068,train,1
26069,val,-1
26070,train,3
26071,train,3
26072,val,-1
26073,train,3
26074,train,3
26075,train,0
26076,train,4
26077,train,0
26078,train,4
26079,val,-1
26080,test,-1
26081,train,4
26082,train,2
26083,val,-1
26084,train,1
26085,train,4
26086,train,0
26087,train,0
26088,train,1
26089,train,3
26090,train,1
26091,train,0
26092,val,-1
26093,train,4
26094,train,2
26095,train,3
26096,train,1
26097,train,0
26098,val,-1
26099,train,1
26100,train,2
26101,test,-1
26102,val,-1
26103,train,1
26104,train,3
26105,val,-1
26106,test,-1
26107,train,0
26108,train,3
26109,train,1
26110,train,2
26111,test,-1
26112,train,0
26113,val,-1
26114,test,-1
26115,train,2
26116,train,2
26117,val,-1
26118,train,0
26119,train,1
26120,train,0
26121,train,2
26122,train,1
26123,train,0
26124,train,4
26125,train,1
26126,train,0
26127,val,-1
26128,train,4
26129,test,-1
26130,train,4
26131,test,-1
26132,test,-1
26133,train,4
26134,val,-1
26135,test,-1
26136,train,2
26137,train,4
26138,train,0
26139,train,4
26140,train,3
26141,train,0
26142,test,-1
26143,train,4
26144,test,-1
26145,train,4
26146,train,4
26147,train,1
26148,test,-1
26149,train,1
26150,train,1
26151,val,-1
26152,train,4
26153,train,3
26154,train,0
26155,train,3
26156,train,1
26157,train,1
26158,train,2
26159,val,-1
26160,train,1
26161,test,-1
26162,val,-1
26163,train,1
26164,train,1
26165,train,3
26166,train,1
26167,val,-1
26168,train,2
26169,train,4
26170,train,0
26171,train,4
26172,train,2
26173,val,-1
26174,train,1
26175,train,3
26176,test,-1
26177,train,4
26178,val,-1
26179,train,3
26180,train,2
26181,train,2
26182,train,4
26183,train,1
26184,train,4
26185,train,1
26186,val,-1
26187,train,2
26188,train,1
26189,val,-1
26190,val,-1
26191,train,4
26192,train,2
26193,train,1
26194,train,4
26195,train,2
26196,train,2
26197,train,3
26198,train,0
26199,train,3
26200,test,-1
26201,val,-1
26202,train,4
26203,train,3
26204,train,2
26205,val,-1
26206,train,0
26207,train,0
26208,train,1
26209,train,1
26210,train,0
26211,train,0
26212,train,0
26213,train,0
26214,train,4
26215,train,3
26216,train,0
26217,train,4
26218,val,-1
26219,test,-1
26220,train,0
26221,val,-1
26222,val,-1
26223,test,-1
26224,train,4
26225,train,1
26226,val,-1
26227,train,1
26228,train,2
26229,val,-1
26230,train,0
26231,train,0
26232,train,1
26233,val,-1
26234,train,3
26235,train,1
26236,train,2
26237,train,3
26238,val,-1
26239,train,0
26240,val,-1
26241,test,-1
26242,train,2
26243,train,4
26244,train,4
26245,train,2
26246,val,-1
26247,train,1
26248,train,1
26249,train,2
26250,train,0
26251,train,3
26252,train,1
26253,train,0
26254,train,4
26255,test,-1
26256,train,4
26257,train,2
26258,train,3
26259,test,-1
26260,train,0
26261,train,2
26262,test,-1
26263,train,1
26264,train,3
26265,test,-1
26266,train,3
26267,train,0
26268,val,-1
26269,train,4
26270,test,-1
26271,train,2
26272,val,-1
26273,train,2
26274,val,-1
26275,train,4
26276,test,-1
26277,val,-1
26278,val,-1
26279,val,-1
26280,train,2
26281,train,4
26282,val,-1
26283,train,1
26284,train,2
26285,train,2
26286,train,3
26287,train,3
26288,train,2
26289,test,-1
26290,val,-1
26291,val,-1
26292,val,-1
26293,train,0
26294,train,4
26295,train,3
26296,train,0
26297,train,0
26298,train,3
26299,train,3
26300,train,1
26301,train,4
26302,test,-1
26303,test,-1
26304,train,4
26305,train,0
26306,val,-1
26307,train,1
26308,val,-1
26309,test,-1
26310,train,4
26311,val,-1
26312,test,-1
26313,train,0
26314,val,-1
26315,train,3
26316,train,4
26317,val,-1
26318,train,0
26319,train,4
26320,train,4
26321,train,1
26322,train,3
26323,train,4
26324,train,0
26325,train,4
26326,train,4
26327,train,4
26328,test,-1
26329,train,4
26330,train,4
26331,val,-1
26332,val,-1
26333,train,4
26334,val,-1
26335,test,-1
26336,val,-1
26337,val,-1
26338,train,1
26339,val,-1
26340,test,-1
26341,test,-1
26342,test,-1
26343,train,3
26344,train,4
26345,train,3
26346,train,1
26347,train,0
26348,val,-1
26349,test,-1
26350,train,0
26351,train,2
26352,val,-1
26353,train,4
26354,train,0
26355,test,-1
26356,train,4
26357,train,3
26358,train,2
26359,train,0
26360,test,-1
26361,test,-1
26362,train,3
26363,train,0
26364,train,0
26365,val,-1
26366,train,1
26367,train,3
26368,train,2
26369,val,-1
26370,test,-1
26371,train,3
26372,train,0
26373,train,4
26374,train,4
26375,train,4
26376,val,-1
26377,train,1
26378,test,-1
26379,test,-1
26380,test,-1
26381,val,-1
26382,train,3
26383,train,4
26384,train,3
26385,train,4
26386,train,4
26387,val,-1
26388,test,-1
26389,train,2
26390,train,1
26391,train,3
26392,train,2
26393,test,-1
26394,train,2
26395,train,0
26396,train,3
26397,train,1
26398,train,2
26399,test,-1
26400,train,2
26401,train,2
26402,val,-1
26403,val,-1
26404,test,-1
26405,train,1
26406,train,4
26407,train,2
26408,train,4
26409,test,-1
26410,train,1
26411,test,-1
26412,train,0
26413,train,0
26414,train,0
26415,train,0
26416,train,3
26417,train,3
26418,test,-1
26419,train,0
26420,train,3
26421,train,4
26422,train,4
26423,train,2
26424,test,-1
26425,train,1
26426,train,3
26427,train,4
26428,train,2
26429,train,2
26430,train,3
26431,train,0
26432,train,0
26433,val,-1
26434,train,4
26435,train,1
26436,test,-1
26437,train,3
26438,train,3
26439,val,-1
26440,train,2
26441,train,1
26442,test,-1
26443,train,1
26444,train,3
26445,train,1
26446,train,4
26447,train,4
26448,train,0
26449,train,2
26450,train,2
26451,train,4
26452,test,-1
26453,train,4
26454,train,0
26455,train,2
26456,train,0
26457,test,-1
26458,train,1
26459,train,1
26460,val,-1
26461,train,2
26462,train,0
26463,val,-1
26464,train,0
26465,test,-1
26466,train,0
26467,test,-1
26468,test,-1
26469,val,-1
26470,train,1
26471,val,-1
26472,val,-1
26473,train,3
26474,train,1
26475,val,-1
26476,val,-1
26477,train,0
26478,train,2
26479,train,3
26480,test,-1
26481,train,3
26482,train,1
26483,test,-1
26484,train,4
26485,train,4
26486,train,4
26487,train,2
26488,train,2
26489,train,3
26490,val,-1
26491,test,-1
26492,train,2
26493,train,4
26494,train,2
26495,train,1
26496,train,3
26497,val,-1
26498,train,4
26499,test,-1
26500,train,3
26501,train,4
26502,train,3
26503,train,2
26504,val,-1
26505,train,3
26506,train,1
26507,test,-1
26508,val,-1
26509,train,0
26510,train,0
26511,train,0
26512,train,0
26513,train,4
26514,val,-1
26515,train,2
26516,test,-1
26517,train,0
26518,train,1
26519,train,3
26520,train,3
26521,train,1
26522,train,4
26523,test,-1
26524,val,-1
26525,train,2
26526,test,-1
26527,train,3
26528,test,-1
26529,train,3
26530,train,3
26531,train,1
26532,train,1
26533,train,0
26534,train,1
26535,train,0
26536,val,-1
26537,train,4
26538,train,3
26539,test,-1
26540,train,1
26541,train,2
26542,train,2
26543,test,-1
26544,train,2
26545,val,-1
26546,test,-1
26547,train,3
26548,train,4
26549,train,0
26550,val,-1
26551,train,2
26552,train,1
26553,train,0
26554,train,0
26555,train,0
26556,test,-1
26557,val,-1
26558,train,2
26559,test,-1
26560,val,-1
26561,val,-1
26562,train,1
26563,test,-1
26564,test,-1
26565,train,4
26566,train,1
26567,test,-1
26568,test,-1
26569,train,0
26570,train,2
26571,train,0
26572,test,-1
26573,train,3
26574,train,0
26575,train,4
26576,train,1
26577,train,1
26578,train,4
26579,train,0
26580,train,1
26581,train,4
26582,train,0
26583,train,2
26584,train,1
26585,train,1
26586,train,4
26587,train,4
26588,val,-1
26589,train,2
26590,val,-1
26591,train,0
26592,train,4
26593,train,2
26594,train,4
26595,train,4
26596,train,2
26597,train,1
26598,test,-1
26599,train,0
26600,val,-1
26601,train,1
26602,train,1
26603,train,4
26604,train,2
26605,train,3
26606,train,2
26607,train,1
26608,train,2
26609,train,3
26610,test,-1
26611,val,-1
26612,test,-1
26613,train,2
26614,train,0
26615,train,0
26616,train,4
26617,train,3
26618,train,0
26619,train,1
26620,val,-1
26621,train,2
26622,val,-1
26623,val,-1
26624,train,0
26625,train,1
26626,train,4
